Longitude,Latitude,Signal_Strength
23.7290622,90.3708606,16
23.7290622,90.3713568,11
23.7290622,90.3718531,4
23.7290622,90.3723493,22
23.7290622,90.3728455,22
23.7290622,90.3733417,24
23.7290622,90.3738379,21
23.7290622,90.3743341,0
23.7290622,90.3748303,8
23.7290622,90.3753265,13
23.7290622,90.3758227,22
23.7290622,90.376319,25
23.7290622,90.3768152,12
23.7290622,90.3773114,19
23.7290622,90.3778076,17
23.7290622,90.3783038,27
23.7290622,90.3788,26
23.7290622,90.3792962,23
23.7290622,90.3797924,2
23.7290622,90.3802886,0
23.7290622,90.3807849,15
23.7290622,90.3812811,23
23.7290622,90.3817773,1
23.7290622,90.3822735,12
23.7290622,90.3827697,29
23.7290622,90.3832659,23
23.7290622,90.3837621,10
23.7290622,90.3842583,1
23.7290622,90.3847545,8
23.7290622,90.3852508,5
23.7290622,90.385747,8
23.7290622,90.3862432,19
23.7290622,90.3867394,1
23.7290622,90.3872356,4
23.7290622,90.3877318,7
23.7290622,90.388228,20
23.7290622,90.3887242,5
23.7290622,90.3892205,10
23.7290622,90.3897167,21
23.7290622,90.3902129,22
23.7290622,90.3907091,0
23.7290622,90.3912053,27
23.7290622,90.3917015,30
23.7290622,90.3921977,22
23.7290622,90.3926939,0
23.7290622,90.3931901,20
23.7290622,90.3936864,18
23.7290622,90.3941826,3
23.7290622,90.3946788,15
23.7290622,90.395175,16
23.7290622,90.3956712,30
23.7290622,90.3961674,21
23.7290622,90.3966636,27
23.7290622,90.3971598,17
23.7290622,90.397656,15
23.7290622,90.3981523,5
23.7290622,90.3986485,30
23.7290622,90.3991447,18
23.7290622,90.3996409,24
23.7290622,90.4001371,28
23.7290622,90.4006333,16
23.7290622,90.4011295,24
23.7290622,90.4016257,15
23.7290622,90.4021219,10
23.7290622,90.4026182,3
23.7290622,90.4031144,17
23.7290622,90.4036106,25
23.7290622,90.4041068,21
23.728708,90.369372,11
23.728708,90.3698682,1
23.728708,90.3703644,30
23.728708,90.3708606,10
23.728708,90.3713568,27
23.728708,90.3718531,25
23.728708,90.3723493,12
23.728708,90.3728455,8
23.728708,90.3733417,10
23.728708,90.3738379,26
23.728708,90.3743341,19
23.728708,90.3748303,21
23.728708,90.3753265,15
23.728708,90.3758227,16
23.728708,90.376319,23
23.728708,90.3768152,26
23.728708,90.3773114,25
23.728708,90.3778076,2
23.728708,90.3783038,21
23.728708,90.3788,4
23.728708,90.3792962,14
23.728708,90.3797924,7
23.728708,90.3802886,9
23.728708,90.3807849,24
23.728708,90.3812811,25
23.728708,90.3817773,29
23.728708,90.3822735,21
23.728708,90.3827697,12
23.728708,90.3832659,25
23.728708,90.3837621,24
23.728708,90.3842583,17
23.728708,90.3847545,12
23.728708,90.3852508,18
23.728708,90.385747,0
23.728708,90.3862432,16
23.728708,90.3867394,11
23.728708,90.3872356,26
23.728708,90.3877318,18
23.728708,90.388228,2
23.728708,90.3887242,13
23.728708,90.3892205,4
23.728708,90.3897167,20
23.728708,90.3902129,13
23.728708,90.3907091,15
23.728708,90.3912053,23
23.728708,90.3917015,22
23.728708,90.3921977,10
23.728708,90.3926939,11
23.728708,90.3931901,16
23.728708,90.3936864,28
23.728708,90.3941826,28
23.728708,90.3946788,22
23.728708,90.395175,8
23.728708,90.3956712,12
23.728708,90.3961674,26
23.728708,90.3966636,5
23.728708,90.3971598,1
23.728708,90.397656,29
23.728708,90.3981523,21
23.728708,90.3986485,0
23.728708,90.3991447,26
23.728708,90.3996409,26
23.728708,90.4001371,3
23.728708,90.4006333,4
23.728708,90.4011295,1
23.728708,90.4016257,9
23.728708,90.4021219,27
23.728708,90.4026182,30
23.728708,90.4031144,10
23.728708,90.4036106,1
23.728708,90.4041068,26
23.7283539,90.369372,9
23.7283539,90.3698682,19
23.7283539,90.3703644,6
23.7283539,90.3708606,20
23.7283539,90.3713568,16
23.7283539,90.3718531,3
23.7283539,90.3723493,27
23.7283539,90.3728455,0
23.7283539,90.3733417,10
23.7283539,90.3738379,19
23.7283539,90.3743341,5
23.7283539,90.3748303,15
23.7283539,90.3753265,23
23.7283539,90.3758227,30
23.7283539,90.376319,15
23.7283539,90.3768152,10
23.7283539,90.3773114,21
23.7283539,90.3778076,15
23.7283539,90.3783038,10
23.7283539,90.3788,6
23.7283539,90.3792962,17
23.7283539,90.3797924,21
23.7283539,90.3802886,24
23.7283539,90.3807849,7
23.7283539,90.3812811,6
23.7283539,90.3817773,29
23.7283539,90.3822735,12
23.7283539,90.3827697,13
23.7283539,90.3832659,3
23.7283539,90.3837621,21
23.7283539,90.3842583,24
23.7283539,90.3847545,23
23.7283539,90.3852508,6
23.7283539,90.385747,1
23.7283539,90.3862432,5
23.7283539,90.3867394,1
23.7283539,90.3872356,28
23.7283539,90.3877318,7
23.7283539,90.388228,6
23.7283539,90.3887242,27
23.7283539,90.3892205,15
23.7283539,90.3897167,21
23.7283539,90.3902129,20
23.7283539,90.3907091,17
23.7283539,90.3912053,18
23.7283539,90.3917015,8
23.7283539,90.3921977,27
23.7283539,90.3926939,18
23.7283539,90.3931901,7
23.7283539,90.3936864,7
23.7283539,90.3941826,0
23.7283539,90.3946788,11
23.7283539,90.395175,26
23.7283539,90.3956712,12
23.7283539,90.3961674,3
23.7283539,90.3966636,13
23.7283539,90.3971598,1
23.7283539,90.397656,11
23.7283539,90.3981523,14
23.7283539,90.3986485,28
23.7283539,90.3991447,6
23.7283539,90.3996409,14
23.7283539,90.4001371,21
23.7283539,90.4006333,20
23.7283539,90.4011295,23
23.7283539,90.4016257,13
23.7283539,90.4021219,29
23.7283539,90.4026182,8
23.7283539,90.4031144,17
23.7283539,90.4036106,12
23.7283539,90.4041068,13
23.7279997,90.369372,17
23.7279997,90.3698682,16
23.7279997,90.3703644,16
23.7279997,90.3708606,22
23.7279997,90.3713568,2
23.7279997,90.3718531,15
23.7279997,90.3723493,16
23.7279997,90.3728455,0
23.7279997,90.3733417,25
23.7279997,90.3738379,9
23.7279997,90.3743341,30
23.7279997,90.3748303,11
23.7279997,90.3753265,5
23.7279997,90.3758227,11
23.7279997,90.376319,22
23.7279997,90.3768152,17
23.7279997,90.3773114,1
23.7279997,90.3778076,6
23.7279997,90.3783038,30
23.7279997,90.3788,29
23.7279997,90.3792962,4
23.7279997,90.3797924,15
23.7279997,90.3802886,19
23.7279997,90.3807849,7
23.7279997,90.3812811,5
23.7279997,90.3817773,26
23.7279997,90.3822735,4
23.7279997,90.3827697,24
23.7279997,90.3832659,23
23.7279997,90.3837621,12
23.7279997,90.3842583,27
23.7279997,90.3847545,23
23.7279997,90.3852508,1
23.7279997,90.385747,12
23.7279997,90.3862432,21
23.7279997,90.3867394,15
23.7279997,90.3872356,13
23.7279997,90.3877318,22
23.7279997,90.388228,5
23.7279997,90.3887242,24
23.7279997,90.3892205,25
23.7279997,90.3897167,10
23.7279997,90.3902129,5
23.7279997,90.3907091,20
23.7279997,90.3912053,22
23.7279997,90.3917015,29
23.7279997,90.3921977,24
23.7279997,90.3926939,21
23.7279997,90.3931901,14
23.7279997,90.3936864,25
23.7279997,90.3941826,3
23.7279997,90.3946788,16
23.7279997,90.395175,2
23.7279997,90.3956712,2
23.7279997,90.3961674,14
23.7279997,90.3966636,25
23.7279997,90.3971598,23
23.7279997,90.397656,11
23.7279997,90.3981523,4
23.7279997,90.3986485,8
23.7279997,90.3991447,0
23.7279997,90.3996409,8
23.7279997,90.4001371,16
23.7279997,90.4006333,16
23.7279997,90.4011295,11
23.7279997,90.4016257,27
23.7279997,90.4021219,27
23.7279997,90.4026182,26
23.7279997,90.4031144,3
23.7279997,90.4036106,2
23.7279997,90.4041068,13
23.7276455,90.369372,0
23.7276455,90.3698682,30
23.7276455,90.3703644,17
23.7276455,90.3708606,23
23.7276455,90.3713568,27
23.7276455,90.3718531,5
23.7276455,90.3723493,2
23.7276455,90.3728455,17
23.7276455,90.3733417,24
23.7276455,90.3738379,20
23.7276455,90.3743341,13
23.7276455,90.3748303,24
23.7276455,90.3753265,12
23.7276455,90.3758227,18
23.7276455,90.376319,27
23.7276455,90.3768152,28
23.7276455,90.3773114,0
23.7276455,90.3778076,11
23.7276455,90.3783038,0
23.7276455,90.3788,4
23.7276455,90.3792962,12
23.7276455,90.3797924,2
23.7276455,90.3802886,21
23.7276455,90.3807849,21
23.7276455,90.3812811,15
23.7276455,90.3817773,10
23.7276455,90.3822735,6
23.7276455,90.3827697,2
23.7276455,90.3832659,25
23.7276455,90.3837621,8
23.7276455,90.3842583,19
23.7276455,90.3847545,8
23.7276455,90.3852508,0
23.7276455,90.385747,29
23.7276455,90.3862432,2
23.7276455,90.3867394,26
23.7276455,90.3872356,28
23.7276455,90.3877318,20
23.7276455,90.388228,3
23.7276455,90.3887242,1
23.7276455,90.3892205,1
23.7276455,90.3897167,25
23.7276455,90.3902129,2
23.7276455,90.3907091,13
23.7276455,90.3912053,13
23.7276455,90.3917015,1
23.7276455,90.3921977,30
23.7276455,90.3926939,17
23.7276455,90.3931901,15
23.7276455,90.3936864,13
23.7276455,90.3941826,24
23.7276455,90.3946788,8
23.7276455,90.395175,21
23.7276455,90.3956712,20
23.7276455,90.3961674,5
23.7276455,90.3966636,11
23.7276455,90.3971598,6
23.7276455,90.397656,21
23.7276455,90.3981523,19
23.7276455,90.3986485,11
23.7276455,90.3991447,22
23.7276455,90.3996409,19
23.7276455,90.4001371,28
23.7276455,90.4006333,12
23.7276455,90.4011295,13
23.7276455,90.4016257,7
23.7276455,90.4021219,19
23.7276455,90.4026182,4
23.7276455,90.4031144,27
23.7276455,90.4036106,24
23.7276455,90.4041068,6
23.7272914,90.369372,27
23.7272914,90.3698682,0
23.7272914,90.3703644,20
23.7272914,90.3708606,11
23.7272914,90.3713568,5
23.7272914,90.3718531,29
23.7272914,90.3723493,16
23.7272914,90.3728455,29
23.7272914,90.3733417,17
23.7272914,90.3738379,26
23.7272914,90.3743341,25
23.7272914,90.3748303,28
23.7272914,90.3753265,23
23.7272914,90.3758227,1
23.7272914,90.376319,21
23.7272914,90.3768152,4
23.7272914,90.3773114,27
23.7272914,90.3778076,26
23.7272914,90.3783038,7
23.7272914,90.3788,26
23.7272914,90.3792962,27
23.7272914,90.3797924,2
23.7272914,90.3802886,10
23.7272914,90.3807849,16
23.7272914,90.3812811,21
23.7272914,90.3817773,18
23.7272914,90.3822735,1
23.7272914,90.3827697,1
23.7272914,90.3832659,27
23.7272914,90.3837621,4
23.7272914,90.3842583,25
23.7272914,90.3847545,30
23.7272914,90.3852508,28
23.7272914,90.385747,20
23.7272914,90.3862432,4
23.7272914,90.3867394,17
23.7272914,90.3872356,27
23.7272914,90.3877318,9
23.7272914,90.388228,12
23.7272914,90.3887242,8
23.7272914,90.3892205,7
23.7272914,90.3897167,28
23.7272914,90.3902129,19
23.7272914,90.3907091,9
23.7272914,90.3912053,30
23.7272914,90.3917015,5
23.7272914,90.3921977,25
23.7272914,90.3926939,23
23.7272914,90.3931901,15
23.7272914,90.3936864,21
23.7272914,90.3941826,12
23.7272914,90.3946788,20
23.7272914,90.395175,15
23.7272914,90.3956712,9
23.7272914,90.3961674,28
23.7272914,90.3966636,9
23.7272914,90.3971598,4
23.7272914,90.397656,11
23.7272914,90.3981523,12
23.7272914,90.3986485,7
23.7272914,90.3991447,21
23.7272914,90.3996409,5
23.7272914,90.4001371,25
23.7272914,90.4006333,20
23.7272914,90.4011295,10
23.7272914,90.4016257,10
23.7272914,90.4021219,13
23.7272914,90.4026182,18
23.7272914,90.4031144,27
23.7272914,90.4036106,27
23.7272914,90.4041068,19
23.7269372,90.369372,27
23.7269372,90.3698682,16
23.7269372,90.3703644,6
23.7269372,90.3708606,16
23.7269372,90.3713568,9
23.7269372,90.3718531,8
23.7269372,90.3723493,22
23.7269372,90.3728455,2
23.7269372,90.3733417,6
23.7269372,90.3738379,0
23.7269372,90.3743341,23
23.7269372,90.3748303,12
23.7269372,90.3753265,18
23.7269372,90.3758227,10
23.7269372,90.376319,26
23.7269372,90.3768152,16
23.7269372,90.3773114,25
23.7269372,90.3778076,11
23.7269372,90.3783038,27
23.7269372,90.3788,20
23.7269372,90.3792962,11
23.7269372,90.3797924,14
23.7269372,90.3802886,23
23.7269372,90.3807849,2
23.7269372,90.3812811,25
23.7269372,90.3817773,26
23.7269372,90.3822735,21
23.7269372,90.3827697,26
23.7269372,90.3832659,23
23.7269372,90.3837621,22
23.7269372,90.3842583,5
23.7269372,90.3847545,30
23.7269372,90.3852508,4
23.7269372,90.385747,7
23.7269372,90.3862432,29
23.7269372,90.3867394,28
23.7269372,90.3872356,1
23.7269372,90.3877318,21
23.7269372,90.388228,16
23.7269372,90.3887242,4
23.7269372,90.3892205,8
23.7269372,90.3897167,24
23.7269372,90.3902129,3
23.7269372,90.3907091,0
23.7269372,90.3912053,0
23.7269372,90.3917015,30
23.7269372,90.3921977,13
23.7269372,90.3926939,16
23.7269372,90.3931901,8
23.7269372,90.3936864,8
23.7269372,90.3941826,10
23.7269372,90.3946788,1
23.7269372,90.395175,29
23.7269372,90.3956712,14
23.7269372,90.3961674,6
23.7269372,90.3966636,28
23.7269372,90.3971598,6
23.7269372,90.397656,18
23.7269372,90.3981523,13
23.7269372,90.3986485,15
23.7269372,90.3991447,9
23.7269372,90.3996409,9
23.7269372,90.4001371,2
23.7269372,90.4006333,23
23.7269372,90.4011295,10
23.7269372,90.4016257,6
23.7269372,90.4021219,17
23.7269372,90.4026182,24
23.7269372,90.4031144,20
23.7269372,90.4036106,18
23.7269372,90.4041068,23
23.7265831,90.369372,16
23.7265831,90.3698682,20
23.7265831,90.3703644,27
23.7265831,90.3708606,8
23.7265831,90.3713568,21
23.7265831,90.3718531,25
23.7265831,90.3723493,14
23.7265831,90.3728455,4
23.7265831,90.3733417,23
23.7265831,90.3738379,20
23.7265831,90.3743341,26
23.7265831,90.3748303,19
23.7265831,90.3753265,8
23.7265831,90.3758227,27
23.7265831,90.376319,17
23.7265831,90.3768152,25
23.7265831,90.3773114,10
23.7265831,90.3778076,11
23.7265831,90.3783038,0
23.7265831,90.3788,4
23.7265831,90.3792962,22
23.7265831,90.3797924,14
23.7265831,90.3802886,30
23.7265831,90.3807849,19
23.7265831,90.3812811,18
23.7265831,90.3817773,9
23.7265831,90.3822735,1
23.7265831,90.3827697,23
23.7265831,90.3832659,29
23.7265831,90.3837621,4
23.7265831,90.3842583,29
23.7265831,90.3847545,24
23.7265831,90.3852508,29
23.7265831,90.385747,1
23.7265831,90.3862432,27
23.7265831,90.3867394,30
23.7265831,90.3872356,4
23.7265831,90.3877318,28
23.7265831,90.388228,18
23.7265831,90.3887242,20
23.7265831,90.3892205,24
23.7265831,90.3897167,8
23.7265831,90.3902129,6
23.7265831,90.3907091,12
23.7265831,90.3912053,30
23.7265831,90.3917015,24
23.7265831,90.3921977,10
23.7265831,90.3926939,27
23.7265831,90.3931901,22
23.7265831,90.3936864,21
23.7265831,90.3941826,28
23.7265831,90.3946788,13
23.7265831,90.395175,9
23.7265831,90.3956712,20
23.7265831,90.3961674,5
23.7265831,90.3966636,27
23.7265831,90.3971598,30
23.7265831,90.397656,1
23.7265831,90.3981523,5
23.7265831,90.3986485,0
23.7265831,90.3991447,16
23.7265831,90.3996409,11
23.7265831,90.4001371,7
23.7265831,90.4006333,12
23.7265831,90.4011295,7
23.7265831,90.4016257,5
23.7265831,90.4021219,9
23.7265831,90.4026182,18
23.7265831,90.4031144,23
23.7265831,90.4036106,26
23.7265831,90.4041068,0
23.7262289,90.369372,6
23.7262289,90.3698682,1
23.7262289,90.3703644,15
23.7262289,90.3708606,1
23.7262289,90.3713568,25
23.7262289,90.3718531,25
23.7262289,90.3723493,25
23.7262289,90.3728455,20
23.7262289,90.3733417,30
23.7262289,90.3738379,2
23.7262289,90.3743341,3
23.7262289,90.3748303,24
23.7262289,90.3753265,22
23.7262289,90.3758227,7
23.7262289,90.376319,10
23.7262289,90.3768152,23
23.7262289,90.3773114,3
23.7262289,90.3778076,3
23.7262289,90.3783038,7
23.7262289,90.3788,21
23.7262289,90.3792962,20
23.7262289,90.3797924,9
23.7262289,90.3802886,0
23.7262289,90.3807849,29
23.7262289,90.3812811,15
23.7262289,90.3817773,7
23.7262289,90.3822735,3
23.7262289,90.3827697,21
23.7262289,90.3832659,14
23.7262289,90.3837621,23
23.7262289,90.3842583,1
23.7262289,90.3847545,11
23.7262289,90.3852508,20
23.7262289,90.385747,4
23.7262289,90.3862432,0
23.7262289,90.3867394,5
23.7262289,90.3872356,14
23.7262289,90.3877318,11
23.7262289,90.388228,8
23.7262289,90.3887242,20
23.7262289,90.3892205,29
23.7262289,90.3897167,10
23.7262289,90.3902129,21
23.7262289,90.3907091,28
23.7262289,90.3912053,22
23.7262289,90.3917015,7
23.7262289,90.3921977,29
23.7262289,90.3926939,23
23.7262289,90.3931901,20
23.7262289,90.3936864,13
23.7262289,90.3941826,29
23.7262289,90.3946788,30
23.7262289,90.395175,14
23.7262289,90.3956712,8
23.7262289,90.3961674,10
23.7262289,90.3966636,2
23.7262289,90.3971598,9
23.7262289,90.397656,8
23.7262289,90.3981523,26
23.7262289,90.3986485,30
23.7262289,90.3991447,20
23.7262289,90.3996409,24
23.7262289,90.4001371,24
23.7262289,90.4006333,24
23.7262289,90.4011295,8
23.7262289,90.4016257,5
23.7262289,90.4021219,5
23.7262289,90.4026182,2
23.7262289,90.4031144,7
23.7262289,90.4036106,29
23.7262289,90.4041068,8
23.7258748,90.369372,21
23.7258748,90.3698682,11
23.7258748,90.3703644,6
23.7258748,90.3708606,13
23.7258748,90.3713568,25
23.7258748,90.3718531,16
23.7258748,90.3723493,3
23.7258748,90.3728455,28
23.7258748,90.3733417,2
23.7258748,90.3738379,1
23.7258748,90.3743341,13
23.7258748,90.3748303,19
23.7258748,90.3753265,21
23.7258748,90.3758227,7
23.7258748,90.376319,0
23.7258748,90.3768152,21
23.7258748,90.3773114,8
23.7258748,90.3778076,6
23.7258748,90.3783038,5
23.7258748,90.3788,9
23.7258748,90.3792962,5
23.7258748,90.3797924,4
23.7258748,90.3802886,2
23.7258748,90.3807849,21
23.7258748,90.3812811,18
23.7258748,90.3817773,28
23.7258748,90.3822735,8
23.7258748,90.3827697,5
23.7258748,90.3832659,25
23.7258748,90.3837621,13
23.7258748,90.3842583,25
23.7258748,90.3847545,24
23.7258748,90.3852508,23
23.7258748,90.385747,8
23.7258748,90.3862432,22
23.7258748,90.3867394,23
23.7258748,90.3872356,4
23.7258748,90.3877318,8
23.7258748,90.388228,23
23.7258748,90.3887242,2
23.7258748,90.3892205,9
23.7258748,90.3897167,20
23.7258748,90.3902129,2
23.7258748,90.3907091,29
23.7258748,90.3912053,1
23.7258748,90.3917015,28
23.7258748,90.3921977,25
23.7258748,90.3926939,27
23.7258748,90.3931901,8
23.7258748,90.3936864,16
23.7258748,90.3941826,29
23.7258748,90.3946788,28
23.7258748,90.395175,9
23.7258748,90.3956712,11
23.7258748,90.3961674,25
23.7258748,90.3966636,7
23.7258748,90.3971598,22
23.7258748,90.397656,21
23.7258748,90.3981523,4
23.7258748,90.3986485,21
23.7258748,90.3991447,30
23.7258748,90.3996409,28
23.7258748,90.4001371,14
23.7258748,90.4006333,24
23.7258748,90.4011295,15
23.7258748,90.4016257,1
23.7258748,90.4021219,2
23.7258748,90.4026182,12
23.7258748,90.4031144,16
23.7258748,90.4036106,8
23.7258748,90.4041068,23
23.7255206,90.369372,15
23.7255206,90.3698682,25
23.7255206,90.3703644,22
23.7255206,90.3708606,21
23.7255206,90.3713568,1
23.7255206,90.3718531,23
23.7255206,90.3723493,28
23.7255206,90.3728455,4
23.7255206,90.3733417,2
23.7255206,90.3738379,15
23.7255206,90.3743341,13
23.7255206,90.3748303,0
23.7255206,90.3753265,6
23.7255206,90.3758227,7
23.7255206,90.376319,16
23.7255206,90.3768152,0
23.7255206,90.3773114,27
23.7255206,90.3778076,12
23.7255206,90.3783038,27
23.7255206,90.3788,3
23.7255206,90.3792962,24
23.7255206,90.3797924,26
23.7255206,90.3802886,18
23.7255206,90.3807849,17
23.7255206,90.3812811,0
23.7255206,90.3817773,18
23.7255206,90.3822735,2
23.7255206,90.3827697,8
23.7255206,90.3832659,7
23.7255206,90.3837621,24
23.7255206,90.3842583,10
23.7255206,90.3847545,30
23.7255206,90.3852508,26
23.7255206,90.385747,28
23.7255206,90.3862432,18
23.7255206,90.3867394,30
23.7255206,90.3872356,2
23.7255206,90.3877318,0
23.7255206,90.388228,19
23.7255206,90.3887242,22
23.7255206,90.3892205,19
23.7255206,90.3897167,26
23.7255206,90.3902129,24
23.7255206,90.3907091,5
23.7255206,90.3912053,2
23.7255206,90.3917015,22
23.7255206,90.3921977,9
23.7255206,90.3926939,0
23.7255206,90.3931901,20
23.7255206,90.3936864,13
23.7255206,90.3941826,26
23.7255206,90.3946788,29
23.7255206,90.395175,26
23.7255206,90.3956712,27
23.7255206,90.3961674,3
23.7255206,90.3966636,12
23.7255206,90.3971598,11
23.7255206,90.397656,15
23.7255206,90.3981523,28
23.7255206,90.3986485,13
23.7255206,90.3991447,30
23.7255206,90.3996409,12
23.7255206,90.4001371,15
23.7255206,90.4006333,7
23.7255206,90.4011295,2
23.7255206,90.4016257,6
23.7255206,90.4021219,26
23.7255206,90.4026182,16
23.7255206,90.4031144,2
23.7255206,90.4036106,10
23.7255206,90.4041068,24
23.7251665,90.369372,3
23.7251665,90.3698682,1
23.7251665,90.3703644,11
23.7251665,90.3708606,27
23.7251665,90.3713568,17
23.7251665,90.3718531,30
23.7251665,90.3723493,30
23.7251665,90.3728455,16
23.7251665,90.3733417,24
23.7251665,90.3738379,24
23.7251665,90.3743341,25
23.7251665,90.3748303,24
23.7251665,90.3753265,18
23.7251665,90.3758227,26
23.7251665,90.376319,17
23.7251665,90.3768152,28
23.7251665,90.3773114,3
23.7251665,90.3778076,7
23.7251665,90.3783038,7
23.7251665,90.3788,5
23.7251665,90.3792962,27
23.7251665,90.3797924,8
23.7251665,90.3802886,1
23.7251665,90.3807849,26
23.7251665,90.3812811,12
23.7251665,90.3817773,18
23.7251665,90.3822735,26
23.7251665,90.3827697,0
23.7251665,90.3832659,11
23.7251665,90.3837621,9
23.7251665,90.3842583,15
23.7251665,90.3847545,30
23.7251665,90.3852508,13
23.7251665,90.385747,12
23.7251665,90.3862432,0
23.7251665,90.3867394,19
23.7251665,90.3872356,6
23.7251665,90.3877318,22
23.7251665,90.388228,26
23.7251665,90.3887242,30
23.7251665,90.3892205,14
23.7251665,90.3897167,0
23.7251665,90.3902129,3
23.7251665,90.3907091,17
23.7251665,90.3912053,23
23.7251665,90.3917015,7
23.7251665,90.3921977,24
23.7251665,90.3926939,13
23.7251665,90.3931901,15
23.7251665,90.3936864,5
23.7251665,90.3941826,1
23.7251665,90.3946788,13
23.7251665,90.395175,21
23.7251665,90.3956712,13
23.7251665,90.3961674,13
23.7251665,90.3966636,29
23.7251665,90.3971598,18
23.7251665,90.397656,23
23.7251665,90.3981523,1
23.7251665,90.3986485,3
23.7251665,90.3991447,19
23.7251665,90.3996409,9
23.7251665,90.4001371,0
23.7251665,90.4006333,20
23.7251665,90.4011295,2
23.7251665,90.4016257,27
23.7251665,90.4021219,9
23.7251665,90.4026182,22
23.7251665,90.4031144,24
23.7251665,90.4036106,2
23.7251665,90.4041068,9
23.7248123,90.369372,10
23.7248123,90.3698682,3
23.7248123,90.3703644,15
23.7248123,90.3708606,6
23.7248123,90.3713568,13
23.7248123,90.3718531,9
23.7248123,90.3723493,12
23.7248123,90.3728455,11
23.7248123,90.3733417,8
23.7248123,90.3738379,26
23.7248123,90.3743341,0
23.7248123,90.3748303,5
23.7248123,90.3753265,24
23.7248123,90.3758227,11
23.7248123,90.376319,11
23.7248123,90.3768152,27
23.7248123,90.3773114,16
23.7248123,90.3778076,9
23.7248123,90.3783038,4
23.7248123,90.3788,20
23.7248123,90.3792962,21
23.7248123,90.3797924,10
23.7248123,90.3802886,2
23.7248123,90.3807849,8
23.7248123,90.3812811,8
23.7248123,90.3817773,3
23.7248123,90.3822735,30
23.7248123,90.3827697,29
23.7248123,90.3832659,24
23.7248123,90.3837621,7
23.7248123,90.3842583,20
23.7248123,90.3847545,18
23.7248123,90.3852508,18
23.7248123,90.385747,1
23.7248123,90.3862432,13
23.7248123,90.3867394,29
23.7248123,90.3872356,11
23.7248123,90.3877318,8
23.7248123,90.388228,22
23.7248123,90.3887242,11
23.7248123,90.3892205,15
23.7248123,90.3897167,29
23.7248123,90.3902129,3
23.7248123,90.3907091,24
23.7248123,90.3912053,4
23.7248123,90.3917015,21
23.7248123,90.3921977,26
23.7248123,90.3926939,18
23.7248123,90.3931901,24
23.7248123,90.3936864,3
23.7248123,90.3941826,0
23.7248123,90.3946788,11
23.7248123,90.395175,13
23.7248123,90.3956712,2
23.7248123,90.3961674,11
23.7248123,90.3966636,1
23.7248123,90.3971598,3
23.7248123,90.397656,30
23.7248123,90.3981523,21
23.7248123,90.3986485,28
23.7248123,90.3991447,5
23.7248123,90.3996409,11
23.7248123,90.4001371,18
23.7248123,90.4006333,13
23.7248123,90.4011295,12
23.7248123,90.4016257,13
23.7248123,90.4021219,2
23.7248123,90.4026182,6
23.7248123,90.4031144,11
23.7248123,90.4036106,6
23.7248123,90.4041068,21
23.7244582,90.369372,24
23.7244582,90.3698682,20
23.7244582,90.3703644,10
23.7244582,90.3708606,4
23.7244582,90.3713568,2
23.7244582,90.3718531,12
23.7244582,90.3723493,30
23.7244582,90.3728455,4
23.7244582,90.3733417,30
23.7244582,90.3738379,10
23.7244582,90.3743341,13
23.7244582,90.3748303,7
23.7244582,90.3753265,12
23.7244582,90.3758227,11
23.7244582,90.376319,7
23.7244582,90.3768152,19
23.7244582,90.3773114,17
23.7244582,90.3778076,16
23.7244582,90.3783038,17
23.7244582,90.3788,20
23.7244582,90.3792962,3
23.7244582,90.3797924,1
23.7244582,90.3802886,6
23.7244582,90.3807849,29
23.7244582,90.3812811,30
23.7244582,90.3817773,3
23.7244582,90.3822735,1
23.7244582,90.3827697,12
23.7244582,90.3832659,11
23.7244582,90.3837621,13
23.7244582,90.3842583,14
23.7244582,90.3847545,14
23.7244582,90.3852508,9
23.7244582,90.385747,3
23.7244582,90.3862432,29
23.7244582,90.3867394,4
23.7244582,90.3872356,24
23.7244582,90.3877318,5
23.7244582,90.388228,9
23.7244582,90.3887242,13
23.7244582,90.3892205,16
23.7244582,90.3897167,30
23.7244582,90.3902129,3
23.7244582,90.3907091,25
23.7244582,90.3912053,3
23.7244582,90.3917015,14
23.7244582,90.3921977,27
23.7244582,90.3926939,3
23.7244582,90.3931901,6
23.7244582,90.3936864,13
23.7244582,90.3941826,11
23.7244582,90.3946788,20
23.7244582,90.395175,0
23.7244582,90.3956712,24
23.7244582,90.3961674,9
23.7244582,90.3966636,4
23.7244582,90.3971598,22
23.7244582,90.397656,24
23.7244582,90.3981523,4
23.7244582,90.3986485,7
23.7244582,90.3991447,15
23.7244582,90.3996409,21
23.7244582,90.4001371,22
23.7244582,90.4006333,30
23.7244582,90.4011295,8
23.7244582,90.4016257,14
23.7244582,90.4021219,5
23.7244582,90.4026182,5
23.7244582,90.4031144,0
23.7244582,90.4036106,25
23.7244582,90.4041068,26
